,songid,song_title,artist_name,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,category
7579,1UH6UAeMdL5k8hJe8dNrk8,Redneck Rock,Jerry Jaye,45,0.502,0.897,2,-5.986000000000001,0.122,0.0626,3.4e-05,0.36200000000000004,0.934,174.774,4,Rock
7580,5v3utF8InHZKd8JZJK5rCx,Eight Miles High,The Byrds,58,0.364,0.768,9,-10.492,0.0757,0.21,0.136,0.503,0.355,130.602,4,Rock
7581,3ZpGpLHPf7BlZrvC9rsZtA,Something In The Air - Single Version,Various Artists,42,0.478,0.614,8,-5.231,0.0241,0.152,4.4e-05,0.08199999999999999,0.608,91.851,4,Rock
7582,5RtxKcEhD8UEyB9RYYp1sM,Dirty Like Your Memories,Headcharger,18,0.385,0.958,0,-3.225,0.0596,2.1e-05,6e-06,0.0806,0.517,174.896,4,Rock
7583,6Rs6ZGyppL4ity5nDI6S1y,Youth,Hundredth,47,0.365,0.978,8,-4.567,0.11900000000000001,2.9999999999999997e-05,0.483,0.0763,0.366,179.99,4,Rock
7584,7FfE0EoQSsliADYgdxFChG,Broken Heart,White Lion,50,0.304,0.872,7,-4.863,0.0745,0.11,5.3e-05,0.27399999999999997,0.36200000000000004,126.837,4,Rock
7585,6WE7jSshLCuVKoCmobVKVf,Heartbreaker,Led Zeppelin,64,0.40299999999999997,0.7090000000000001,9,-9.366,0.0885,0.0746,0.494,0.132,0.648,97.161,4,Rock
7586,4dwrL3Z5U2RZ6MZiKE2PgL,Superstition,Stevie Wonder,69,0.648,0.7509999999999999,8,-8.582,0.0806,0.0182,0.000401,0.0418,0.867,100.43700000000001,4,Rock
7587,3ZOEytgrvLwQaqXreDs2Jx,Cant Stop,Red Hot Chili Peppers,82,0.618,0.938,9,-3.4419999999999997,0.0456,0.0179,0.0,0.16699999999999998,0.878,91.455,4,Rock
7588,0hz4QEeAfLFjOOodRw5U9P,Hysteria,Def Leppard,51,0.505,0.835,6,-5.649,0.0295,5.3e-05,9.4e-05,0.9740000000000001,0.205,108.995,4,Rock
7589,4gxtH5mCSqVPTsqGcWKVOC,Sunshine Of Your Love,Cream,12,0.684,0.597,2,-8.339,0.0353,0.369,7.2e-05,0.127,0.6990000000000001,115.09200000000001,4,Rock
7590,2zvot9pY2FNl1E94kc4K8M,Rocket Man (I Think Its Going To Be A Long Long Time),Elton John,73,0.601,0.532,10,-9.119,0.0286,0.43200000000000005,6e-06,0.0925,0.33399999999999996,136.571,4,Rock
7591,09hctAvAEUpm7MKl1RBK2j,Revolve,Melvins,51,0.44799999999999995,0.7959999999999999,2,-7.896,0.0283,0.00027400000000000005,0.44299999999999995,0.171,0.573,97.178,4,Rock
7592,2NpFP7bNS0yJk1y5epj6ug,The Thoughts Of Emerlist Davjack - 2009 Digital Remaster,The Nice,43,0.405,0.556,10,-11.17,0.0321,0.095,3.8e-05,0.154,0.27899999999999997,140.749,4,Rock
7593,6HJujxcjMmVZhd8z5EpPri,Where Did You Sleep Last Night,Nirvana,65,0.5589999999999999,0.565,3,-8.533999999999999,0.0498,0.6679999999999999,0.000315,0.272,0.34299999999999997,108.241,3,Rock
7594,39sICagGOiysHxoIBRyLLi,My Own Worst Enemy,Lit,53,0.42700000000000005,0.9520000000000001,4,-3.383,0.0565,0.0252,0.0,0.40700000000000003,0.5770000000000001,103.523,4,Rock
7595,4l1W5SkH8EJJ9RQEq6UFMW,Everything Falls Apart,Dogs Eye View,46,0.573,0.818,4,-5.157,0.0471,0.0465,0.0,0.111,0.805,128.987,4,Rock
7596,15BsrefgYpMgu1ZCIr8EJw,Painkiller,DREAMERS,59,0.583,0.9259999999999999,0,-3.2960000000000003,0.0318,0.00298,0.00101,0.121,0.20800000000000002,99.988,4,Rock
7597,2QfjV18pg4Ye7Vo4TsSobq,Wait,White Lion,55,0.204,0.794,2,-7.586,0.0618,0.00122,0.0,0.14800000000000002,0.205,149.346,4,Rock
7598,1ru5R5iSawvuMELqKXxLjS,The Impression That I Get,The Mighty Mighty Bosstones,62,0.425,0.9359999999999999,4,-5.354,0.145,0.0908,0.00469,0.201,0.675,182.31799999999998,4,Rock
7599,3e2fDgC93LGc9Lbdvr6I9k,River Of Deceit,Mad Season,57,0.461,0.24600000000000002,0,-13.487,0.0298,0.111,0.00037400000000000004,0.0963,0.165,88.446,4,Rock
7600,7geL2YhrXDr9tFjoNJMaSZ,Possum Kingdom,Toadies,37,0.564,0.654,11,-7.507000000000001,0.0251,0.0742,0.14800000000000002,0.131,0.456,181.081,4,Rock
7601,1anwgwnvLAcrItcXMpc2Py,broken,lovelytheband,30,0.667,0.716,7,-5.693,0.0478,0.00236,2e-06,0.0421,0.45,122.976,4,Rock
7602,4mqt9r5gmppq2Dm3YMuuMY,Play That Fast Thing (One More Time),Nick Lowe,44,0.484,0.9329999999999999,0,-9.513,0.0564,0.114,0.00044800000000000005,0.113,0.909,175.378,4,Rock
7603,61nSbxyL6VRPp32AMscxiF,Crazy Train,Ozzy Osbourne,62,0.465,0.903,9,-4.628,0.0587,0.0187,0.00114,0.348,0.601,137.27200000000002,4,Rock
7604,0F2LiyHp9E0pAanpfnzHNp,Cherub Rock,The Smashing Pumpkins,64,0.382,0.867,9,-7.426,0.0399,6e-06,0.581,0.196,0.45799999999999996,87.309,4,Rock
7605,38bHLl4pznhxzRJLuw1OA7,Barracuda,Various Artists,55,0.544,0.73,4,-12.046,0.0361,0.0149,0.0983,0.146,0.675,137.134,4,Rock
7606,2dJVX40gxhBSPfoPP8nmRo,Revolution - Remastered,The Beatles,55,0.43200000000000005,0.8240000000000001,6,-9.517999999999999,0.18899999999999997,0.0865,0.00042699999999999997,0.28800000000000003,0.7020000000000001,122.29899999999999,4,Rock
7607,7JhTr0G0gr3ESY3B9uqPi4,Dig Down,Muse,72,0.42200000000000004,0.353,0,-8.414,0.0553,0.0611,0.000391,0.129,0.193,127.056,4,Rock
7608,15VRO9CQwMpbqUYA7e6Hwg,The Man Who Sold The World,Nirvana,66,0.485,0.738,1,-8.884,0.10099999999999999,0.406,8.8e-05,0.514,0.466,114.713,4,Rock
7609,5CyQqecCvDfCa8hYMlxNfV,Wax And Wane,Deftones,31,0.35600000000000004,0.9840000000000001,5,-4.548,0.175,0.00121,0.18100000000000002,0.10099999999999999,0.43799999999999994,199.423,4,Rock
7610,1xpd5XqLsrQDBa81ON2kOb,Got You (Where I Want You),The Flys,55,0.47,0.644,8,-6.721,0.0269,0.000405,0.293,0.134,0.496,75.597,4,Rock
7611,2GHYJ0dhVds3PODKnTdiGE,All I Want,Toad The Wet Sprocket,58,0.6,0.8109999999999999,5,-7.693,0.0788,0.0558,7.000000000000001e-06,0.109,0.601,124.303,4,Rock
7612,7Mq2PA75YUS6T2ErxgytKT,I Am The Walrus - Live,Oasis,0,0.107,0.9840000000000001,4,-3.313,0.17600000000000002,2.6000000000000002e-05,0.563,0.42100000000000004,0.0376,92.094,3,Rock
7613,7lNQ4YZEAZc1nvfSNPzSvU,River,Bishop Briggs,15,0.728,0.486,2,-6.653,0.0523,0.266,2e-06,0.098,0.56,62.46,4,Rock
7614,1t1NX1DJQDcmZA0lvCnFjC,Far Behind,Candlebox,61,0.552,0.645,7,-6.595,0.0268,0.00187,1e-06,0.0424,0.563,89.51799999999999,4,Rock
7615,7GqIDx2QVGOpd4r1fZaUUW,25 Or 6 To 4 - Remastered,Chicago,63,0.604,0.905,4,-7.059,0.0578,0.309,0.0632,0.0837,0.71,147.44799999999998,4,Rock
7616,2jzjhQa7nLIaDMhMjSzedd,The End - Greatest Hits Version,The Doors,49,0.297,0.27,0,-15.79,0.0434,0.0764,0.00117,0.15,0.0974,104.126,4,Rock
7617,34tYgJ1vX0sRpjm4teNWVe,Imagine,A Perfect Circle,52,0.537,0.495,8,-6.188,0.0256,0.127,0.00441,0.109,0.155,73.012,4,Rock
7618,2rslQV48gNv3r9pPrQFPW1,Visions of Johanna,Bob Dylan,54,0.59,0.483,9,-10.424000000000001,0.0339,0.32,0.0,0.0625,0.6559999999999999,93.427,4,Rock
7619,0tKjVEJlX3IZ5L1rEJc5hh,When I See You Smile,Bad English,60,0.495,0.609,7,-9.902000000000001,0.0339,0.42,0.0,0.187,0.324,135.671,4,Rock
7620,7qpDqr5TxcTlOHG0k7moGt,Sorry,Buckcherry,6,0.545,0.762,2,-3.634,0.0301,0.0334,0.0,0.209,0.36700000000000005,130.92600000000002,4,Rock
7621,0H7cM7atT2ri9CshIt0ag9,War,Various Artists,8,0.5920000000000001,0.816,1,-7.392,0.165,0.0424,0.0,0.185,0.732,109.311,4,Rock
7622,58AwxWLaRHn2lTqqH9dLkU,The Reason,Hoobastank,60,0.46,0.637,4,-5.671,0.0284,0.0126,0.0,0.162,0.0757,82.984,4,Rock
7623,1I7zHEdDx8Ny5RxzYPqsU2,Reelin In The Years,Steely Dan,66,0.523,0.758,2,-9.81,0.0403,0.133,0.0,0.0952,0.76,135.437,4,Rock
7624,6JGQ98So2ik5GVI9ydQ2Yh,Dont Speak,No Doubt,67,0.499,0.7609999999999999,5,-5.436,0.0367,0.27399999999999997,9e-06,0.13699999999999998,0.5760000000000001,76.118,4,Rock
7625,45HAjqRWiNv6mMPw4NvZrU,Come Together,Gary Clark Jr.,70,0.447,0.7879999999999999,2,-4.994,0.0464,0.00257,1.7e-05,0.0744,0.505,80.04,4,Rock
7626,1pFZO6JH8S4LXMCzgtCIqg,Same Old Blues,Phantogram,4,0.585,0.6970000000000001,6,-3.3760000000000003,0.0294,0.0662,7.000000000000001e-06,0.318,0.195,122.01700000000001,4,Rock
7627,0faXHILILebCGnJBPU6KJJ,The Diary of Jane,Breaking Benjamin,72,0.391,0.963,10,-4.378,0.0773,5.9e-05,0.0689,0.14,0.32799999999999996,167.065,4,Rock
7628,3JdtnzG1qxSugpXwNuoo9v,Drag You Down,Finger Eleven,54,0.402,0.8740000000000001,6,-5.263,0.111,0.000174,8.7e-05,0.183,0.418,200.04,4,Rock
7629,4GwT2PoXxURFAsbX1DOzjd,Runner,Young Prisms,25,0.46,0.83,2,-7.0,0.03,0.0324,0.937,0.179,0.785,135.02100000000002,4,Rock
7630,4lOavMadLCGAOJEvMJ5t4t,24/7,The Neighbourhood,71,0.615,0.74,7,-4.662,0.0754,0.0024100000000000002,0.0011300000000000001,0.115,0.21899999999999997,118.95700000000001,4,Rock
7631,5UuikgHTxSRFRnC0zXx10i,Aqualung,Jethro Tull,65,0.45299999999999996,0.601,5,-9.537,0.0621,0.00809,0.0007610000000000001,0.304,0.496,122.59100000000001,4,Rock
7632,7dQvzryAP8DrGuhG5KFF5h,Down With The Sickness,Disturbed,60,0.68,0.846,8,-5.252000000000001,0.054000000000000006,0.000753,2.3e-05,0.14400000000000002,0.922,89.962,4,Rock
7633,3HfB5hBU0dmBt8T0iCmH42,Creep,Radiohead,22,0.532,0.344,7,-13.057,0.035,0.00563,0.00047300000000000006,0.115,0.11900000000000001,91.834,4,Rock
7634,44ljyjfLTjjS3XuzoFh3Z5,Big Boys,Chuck Berry,34,0.5589999999999999,0.9620000000000001,0,-4.258,0.145,0.0498,0.0,0.11699999999999999,0.705,161.9,4,Rock
7635,56z99ZuzLIifkwweq4o1l6,Midnight Rider,Gregg Allman,46,0.55,0.38299999999999995,0,-15.725,0.0246,0.20199999999999999,0.0191,0.11699999999999999,0.41,86.711,4,Rock
7636,2RH10TTlPhq8S61rXlVssL,Youre All Ive Got Tonight,The Cars,51,0.583,0.855,11,-7.972,0.0404,0.00417,0.14400000000000002,0.237,0.664,122.425,4,Rock
7637,3gtJRdN3kSVPMMuiPdSQpl,Halfway To Hell,Eliot Sumner,47,0.474,0.872,0,-5.101,0.0722,1.8e-05,0.0029100000000000003,0.109,0.233,134.064,4,Rock
7638,48YkpE5enOln5c7jXSTuHL,About A Girl,Nirvana,57,0.61,0.758,3,-9.133,0.085,0.153,2.2e-05,0.7140000000000001,0.616,121.061,4,Rock
7639,3aEhSsoMJLD4PenB8SD8ku,Whole Lotta Shakin Goin On,Carl Perkins,8,0.361,0.826,9,-9.637,0.0819,0.254,0.0019,0.161,0.8240000000000001,188.543,4,Rock
7640,0auOMsS7HUF0e06N3eHmcS,Better in the Fall,The Steel Woods,2,0.258,0.615,7,-5.064,0.0329,0.00433,2e-06,0.10400000000000001,0.418,165.993,3,Rock
7641,7KJIL45j1D1aKhartXceUW,Power Lines,Tigress,37,0.36700000000000005,0.885,4,-5.2010000000000005,0.0808,0.00274,1e-05,0.106,0.584,168.731,4,Rock
7642,4rJesaufMl2xD0f2G8Xgnd,Stone,Whiskey Myers,59,0.43799999999999994,0.47700000000000004,0,-7.649,0.031,0.243,8e-06,0.183,0.17600000000000002,137.645,4,Rock
7643,4iHITBaV9sOIukW5ABdHhI,99 Red Balloons,Various Artists,31,0.3,0.8370000000000001,4,-5.459,0.152,0.00256,0.000866,0.374,0.243,97.193,4,Rock
7644,1lAjbH6cuXDa8kZUWlFFh2,Little Miss Whiskey,The Morrison Brothers Band,43,0.629,0.932,0,-4.216,0.0529,0.0155,0.0,0.106,0.737,100.012,4,Rock
7645,5GI8QlM6RlyZjegB9CFk7U,Jungle (Radio Edit),Tash Sultana,63,0.541,0.718,1,-5.544,0.0295,0.17800000000000002,0.0,0.0956,0.539,146.037,4,Rock
7646,7HvRYprYqG9Plg5qjZ4yfH,Swallow My Pride,Green River,28,0.34700000000000003,0.8690000000000001,4,-11.481,0.0925,0.42,0.0,0.76,0.18600000000000003,127.509,4,Rock
7647,3DNXN5fPRdkYm64oCdV8L6,(Ghost) Riders In the Sky,Johnny Cash,49,0.5479999999999999,0.693,10,-9.421,0.038,0.314,0.0189,0.132,0.546,109.633,4,Rock
7648,7szpv1aaSWNBidJqtUnApf,The Company Man,Lee Bains III & The Glory Fires,41,0.33399999999999996,0.963,8,-2.84,0.0521,0.0016899999999999999,0.252,0.284,0.501,114.887,4,Rock
7649,1gyee1JuFFiP476LQpRMYU,The Red,Chevelle,72,0.509,0.843,1,-3.318,0.0488,0.000671,0.0008029999999999999,0.348,0.34299999999999997,140.055,3,Rock
7650,6CqYhhUPJORx1vvdTNc8jv,The Outsider,A Perfect Circle,64,0.32799999999999996,0.8420000000000001,6,-6.644,0.0882,0.00011100000000000001,0.8029999999999999,0.0496,0.425,113.329,4,Rock
7651,3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,Bob Dylan,73,0.483,0.721,0,-6.836,0.032,0.7290000000000001,0.0,0.18899999999999997,0.561,95.26100000000001,4,Rock
7652,0FeCO85RKW8fDRytwXof2x,Go Your Own Way,Fleetwood Mac,30,0.597,0.812,5,-12.062000000000001,0.0315,0.0219,0.00106,0.102,0.818,135.68,4,Rock
7653,4JAJV4D2902ZQL4A63Q2fe,Always,Bon Jovi,64,0.428,0.662,4,-5.433,0.0295,0.151,2e-06,0.215,0.366,71.515,4,Rock
7654,2HXixVqzzm9rEUIMAWzshl,I Hate Myself for Loving You,Joan Jett,57,0.611,0.883,9,-11.225,0.0539,0.0846,1e-06,0.192,0.625,117.928,4,Rock
7655,5SwrQRYsIUwD7o2wDBmmre,Still a Southern Man,Will Hoge,45,0.49200000000000005,0.792,7,-4.8180000000000005,0.0553,0.0109,1e-06,0.10400000000000001,0.418,149.94,4,Rock
7656,0CpibaJlmN4ZU5MhovLQf7,The Last March,God Is An Astronaut,44,0.324,0.86,8,-8.918,0.0438,0.00277,0.953,0.24,0.526,180.019,4,Rock
7657,71rqwNbhGfxXJpjNF5RJ8g,D.I.P,Man Is Not a Bird,18,0.327,0.67,9,-7.315,0.032,0.00013700000000000002,0.672,0.0999,0.25,140.08100000000002,3,Rock
7658,1neZ7P3jQDh57Th29fITqs,Hellbound Train,Savoy Brown,45,0.268,0.5670000000000001,9,-17.114,0.0355,0.0529,0.6809999999999999,0.157,0.513,163.05700000000002,4,Rock
7659,6jfxXgJaawpFY4uMZPBTcP,Told You Before,Fuzzy Vox,28,0.39399999999999996,0.9570000000000001,4,-2.92,0.0937,0.00278,7.000000000000001e-06,0.0918,0.623,155.429,4,Rock
7660,6u1yKoh00WaoSpNp46RzKF,Cumbersome,Seven Mary Three,59,0.5429999999999999,0.79,11,-5.932,0.0358,0.00811,0.0,0.23800000000000002,0.324,80.923,4,Rock
7661,2H3ZUSE54pST4ubRd5FzFR,Aint No Mountain High Enough,Marvin Gaye,76,0.669,0.616,11,-10.776,0.033,0.48200000000000004,0.0,0.179,0.8029999999999999,130.037,4,Rock
7662,0LrwgdLsFaWh9VXIjBRe8t,Changes - 2015 Remastered Version,David Bowie,62,0.551,0.22699999999999998,0,-16.323,0.0373,0.521,0.0,0.109,0.36700000000000005,113.73100000000001,4,Rock
7663,08H6dUZoSkJGgO68XdlOVw,X. Les rayons de cendre,LEffondras,20,0.177,0.614,2,-9.29,0.0348,0.000884,0.833,0.183,0.0367,156.605,4,Rock
7664,6PtIXICwmoxCgLjw2zApDs,"Young Lady, Youre Scaring Me",Ron Gallo,64,0.371,0.9209999999999999,9,-5.5329999999999995,0.0784,0.0113,2.7000000000000002e-05,0.43,0.495,109.675,4,Rock
7665,0donjzZGsCA2PfPUA4EdMN,Shadow Of The Season,Screaming Trees,45,0.163,0.937,0,-5.502000000000001,0.0882,4.6e-05,0.00297,0.37200000000000005,0.418,184.482,4,Rock
7666,5HNCy40Ni5BZJFw1TKzRsC,Comfortably Numb,Pink Floyd,73,0.47200000000000003,0.366,11,-12.595,0.0286,0.15,0.308,0.0837,0.17300000000000001,127.167,4,Rock
7667,29wJiSQcze8HEmxkUQykyp,Carrie,Europe,67,0.457,0.48700000000000004,7,-7.112,0.0266,0.113,2e-06,0.358,0.132,136.596,4,Rock
7668,1xmctspTzQxisNXKY6Gxf6,Dont Wanna Fight,Alabama Shakes,15,0.595,0.92,1,-3.26,0.153,0.252,0.0975,0.10800000000000001,0.562,100.436,4,Rock
7669,6WmVgLj2htklkU3SZOsItg,I Wont Forget You - 2003 - Remaster,Poison,53,0.287,0.84,6,-3.947,0.0404,0.0551,0.0225,0.21,0.636,202.903,4,Rock
7670,4u7egDsjL6R5gl5YzFl6Xk,Dissonance,Hammock,42,0.42200000000000004,0.665,2,-7.9270000000000005,0.0252,0.0364,0.9640000000000001,0.16899999999999998,0.505,86.014,4,Rock
7671,4BwH8CqZkep7evUpHbAvEm,Things Happen,Dawes,8,0.579,0.535,7,-7.746,0.0265,0.355,0.0,0.252,0.758,78.99,4,Rock
7672,4ztNHL8Czk94yWRtAfIhQ8,Get Up and Move On,Alvarez Kings,41,0.6990000000000001,0.7959999999999999,9,-3.508,0.0585,0.0455,0.0,0.0705,0.6579999999999999,102.031,4,Rock
7673,0NRdZwAM8JSoStfYrb813s,Ballroom Blitz,The Struts,43,0.703,0.838,8,-5.882000000000001,0.0328,0.0106,0.00023700000000000001,0.10300000000000001,0.485,110.061,4,Rock
7674,3NwaVr6RJg2LPBcJ1Ysl1O,The Fog Rose High,Craft Spells,40,0.613,0.672,11,-7.325,0.0313,0.00117,0.39299999999999996,0.132,0.805,131.079,4,Rock
7675,6HeBSHtMusHrZaWWr50SI6,Knocking At The Door,Arkells,47,0.441,0.6970000000000001,4,-5.345,0.0435,0.01,1.3000000000000001e-05,0.258,0.344,79.038,4,Rock
7676,0Jv0PJz6LZdCygPsFnML3a,Novocaine For The Soul,Eels,48,0.39,0.7659999999999999,6,-7.705,0.059000000000000004,0.0142,0.017,0.126,0.354,169.53900000000002,4,Rock
7677,6pr4l76PYIgtp6xsvyfSqN,Whos Gonna Ride Your Wild Horses,U2,51,0.436,0.682,7,-10.597999999999999,0.0384,0.040999999999999995,0.000155,0.0712,0.431,132.66299999999998,4,Rock
7678,3vJqxU8r8QQfiX5CdAqTWf,Heavens High,Wrinkle Neck Mules,42,0.586,0.66,7,-7.635,0.0241,0.12,1.6e-05,0.35700000000000004,0.825,142.66899999999998,4,Rock
7679,2yBAPa9HZj3P2szSaaj4k1,Down In A Hole,Alice In Chains,63,0.5539999999999999,0.515,6,-8.533999999999999,0.024,0.0883,2.7000000000000002e-05,0.883,0.439,95.125,4,Rock
7680,5c7jkZ4daUcLIrKiyQGt8B,Heads Will Roll - A-Trak Radio Edit,Yeah Yeah Yeahs,6,0.69,0.802,8,-3.142,0.0796,0.0153,0.0651,0.316,0.861,132.014,4,Rock
7681,2BabU2GZT5laWFWslSeUIo,Losing Skin,Seaweed,39,0.209,0.951,0,-6.3260000000000005,0.0609,7.000000000000001e-06,0.00657,0.0829,0.47100000000000003,100.947,4,Rock
7682,6kS0hxC8CEWwqIOEoxqhRF,Hangman,Selfish Things,47,0.504,0.633,7,-6.803999999999999,0.036000000000000004,0.008,1.6e-05,0.32,0.185,155.005,4,Rock
7683,5f8z7Cp7CY9T54Cnq1YVlh,Giver,K.Flay,56,0.638,0.6,1,-4.397,0.0279,0.00464,0.00988,0.0565,0.5760000000000001,88.006,4,Rock
7684,62rfYYd260cbqpDdnd7nWB,Girl Who Cried Wolf,Numblife,44,0.586,0.841,7,-5.434,0.0301,0.0276,2e-06,0.40399999999999997,0.615,96.022,4,Rock
7685,256cnyu082UFQR0Ewor8ed,Burning Man,watt,57,0.57,0.885,2,-2.7689999999999997,0.0624,0.0109,0.0,0.0554,0.493,158.055,4,Rock
7686,4d9RTWdrFLVAGhdzvqxkwn,Losing My Religion,R.E.M.,12,0.7,0.6859999999999999,9,-10.338,0.0279,0.0943,2e-06,0.0847,0.815,125.412,4,Rock
7687,3SVAN3BRByDmHOhKyIDxfC,Karma Police,Radiohead,74,0.36,0.505,7,-9.129,0.026000000000000002,0.0626,9.2e-05,0.172,0.311,74.807,4,Rock
7688,2skmOCFU64Bg7Ytkgwliwe,All For You,Sister Hazel,64,0.631,0.7559999999999999,8,-6.377999999999999,0.0376,0.0399,4.4e-05,0.0924,0.643,137.039,4,Rock
7689,55YNkWt5V10Sg5dNzT2OKF,Baby I Dont Care,Various Artists,7,0.364,0.945,5,-6.041,0.0416,0.0285,0.0093,0.105,0.9620000000000001,191.417,4,Rock
7690,7cdnq45E9aP2XDStHg5vd7,Cherry Bomb,The Runaways,62,0.49200000000000005,0.835,11,-8.072000000000001,0.0769,0.0635,2.1e-05,0.135,0.495,136.814,4,Rock
7691,74X1epeRufHckhuX1KFD04,Hallelujah,Jeff Buckley,72,0.33899999999999997,0.14300000000000002,0,-10.78,0.0317,0.9209999999999999,0.0006360000000000001,0.37200000000000005,0.0911,101.213,3,Rock
7692,3KbndEaNSA6g2siLcvWwvZ,Walk This Way,Dick Brave & The Backbeats,45,0.561,0.955,4,-4.59,0.14300000000000002,0.321,0.0,0.87,0.523,108.844,4,Rock
7693,2rOXufx8CPzIWVlB0OmJO8,So You Want To Be A Rock N Roll Star,Patti Smith,1,0.254,0.8029999999999999,2,-6.362,0.0529,0.513,0.6579999999999999,0.33799999999999997,0.6409999999999999,149.158,4,Rock
7694,7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,Lynyrd Skynyrd,76,0.602,0.606,7,-12.078,0.0262,0.183,0.000178,0.0847,0.9009999999999999,97.82700000000001,4,Rock
7695,2CFtB64mDu2XCFjvGJhc9k,If You Wanna Get To Heaven,The Ozark Mountain Daredevils,45,0.77,0.591,0,-12.522,0.037000000000000005,0.616,0.00233,0.0774,0.799,123.75399999999999,4,Rock
7696,4K2aicOb5OuOA9XDCFJPIW,Blaze Of Somethin,A Thousand Horses,39,0.451,0.8390000000000001,6,-4.65,0.0684,0.0336,0.0,0.10300000000000001,0.785,99.587,4,Rock
7697,0JKelsd3xhPZNRO9hLwj8f,After The Rain,Various Artists,30,0.48200000000000004,0.86,3,-6.35,0.0561,0.043,0.000177,0.32299999999999995,0.6759999999999999,125.139,4,Rock
7698,7bZkuSIYH7j85RBu6Y4gTe,North Side Gal,JD McPherson,49,0.687,0.64,2,-7.7989999999999995,0.0515,0.523,1e-06,0.327,0.9690000000000001,84.965,4,Rock
7699,2b5OTshtoFvtctAsKJOwyw,Yellow - Torch Songs,Mallory Knox,44,0.39299999999999996,0.612,11,-3.645,0.0305,0.00145,1e-06,0.121,0.23,175.07299999999998,4,Rock
7700,2bybO87dwCvM24GJ08Pfcy,Bleeding Love,The Wombats,31,0.527,0.884,7,-6.723,0.18100000000000002,0.361,0.0,0.121,0.601,123.055,4,Rock
7701,2KR3nLhPOtXe5mupmcVGST,California Sun,Ramones,37,0.48700000000000004,0.87,9,-13.29,0.0387,0.000465,0.006370000000000001,0.218,0.51,105.743,4,Rock
7702,1fNPkIEgMFSu4ThahJ8UXk,The Light,OUTLYA,45,0.491,0.812,1,-5.736000000000001,0.0392,0.0019399999999999999,2e-06,0.175,0.544,138.986,4,Rock
7703,0aDmudjjboRLuCaf93k2JJ,Weatherman,Dead Sara,45,0.40399999999999997,0.917,0,-3.0860000000000003,0.0972,0.0045,4.9e-05,0.43700000000000006,0.35600000000000004,85.17299999999999,4,Rock
7704,0rlPOzWbNVui2ABuI5OFhL,Halo,Soil,53,0.525,0.914,3,-4.183,0.0704,2.6000000000000002e-05,0.0012699999999999999,0.0573,0.469,111.14299999999999,4,Rock
7705,2gdt70w8DOCWGq1HdkgSUd,Crazy For This Girl,Evan And Jaron,50,0.457,0.9259999999999999,0,-5.461,0.038,0.000487,5.6999999999999996e-05,0.0949,0.406,93.964,4,Rock
7706,3y8rEUEUdmAcPCpPoLotnO,Run-Around,Blues Traveler,61,0.58,0.899,7,-5.502999999999999,0.0818,0.0721,0.0,0.0942,0.848,152.311,4,Rock
7707,0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,Bruce Springsteen,69,0.39799999999999996,0.9520000000000001,4,-6.042000000000001,0.061,0.000373,7.7e-05,0.1,0.589,122.09299999999999,4,Rock
7708,2fWRRecCCnzAE4gLBUjz8M,Forever Yours,Grayscale,49,0.496,0.614,1,-4.915,0.0293,0.114,0.0,0.11599999999999999,0.507,76.028,4,Rock
7709,6fI7m8uBO8g6m1aaZCayDm,Rotten Pumpkin,Slothrust,43,0.444,0.742,11,-6.625,0.0302,0.000144,0.42100000000000004,0.125,0.429,89.42299999999999,4,Rock
7710,4YPhn26bIFm2KUkL1VLzQG,Say It Aint So,Weezer,70,0.635,0.435,3,-7.521,0.031,0.00328,7.000000000000001e-06,0.071,0.445,76.098,4,Rock
7711,1kWqRB6PHLM9QTfaXuHpIV,Smells Like Teen Spirit - 2015 Remastered Version,Tori Amos,52,0.251,0.263,8,-12.538,0.0327,0.93,0.00172,0.0954,0.188,177.217,4,Rock
7712,053IpBG54eZGst2seKHB6g,For You,All That Remains,4,0.457,0.8490000000000001,1,-2.369,0.0353,0.0503,0.0,0.127,0.38299999999999995,91.991,4,Rock
7713,41TqRBgF4Ahyr4vGmZVk8b,In-A-Gadda-Da-Vida - Single Version,Iron Butterfly,55,0.47200000000000003,0.526,0,-9.505,0.0309,0.0029100000000000003,0.000173,0.18100000000000002,0.768,119.44,4,Rock
7714,2FwAcHNvzgAZkj5Ue8hLZm,Here I Come,Deuce,2,0.7090000000000001,0.8809999999999999,4,-4.004,0.0334,0.0757,0.0,0.629,0.69,95.995,4,Rock
7715,354R34KukeJgmgtfsDbBsu,40 Degrees,Beatsteaks,50,0.483,0.625,1,-5.343999999999999,0.0446,5.6000000000000006e-05,8.8e-05,0.247,0.391,122.012,4,Rock
7716,0MfVTButkC0WU7aUcIskU6,La Dee Da,Foo Fighters,73,0.354,0.804,2,-8.11,0.0582,5e-05,0.00441,0.45399999999999996,0.22399999999999998,175.731,4,Rock
7717,7aV9xwnPgzTWj3yG0nAURt,Georgia Rhythm,Atlanta Rhythm Section,41,0.71,0.588,7,-8.868,0.0372,0.41,2e-06,0.0836,0.511,117.274,4,Rock
