category,songid,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Indie,2y89a0zvMiELpbSnrFeqvK,49,0.5760000000000001,0.629,11,-8.783,0.14800000000000002,0.418,0.0007559999999999999,0.252,0.843,179.782,4
Indie,3PzMT13Wyt3hW2WfPFS1Gx,43,0.495,0.504,2,-10.413,0.0415,0.455,5e-06,0.095,0.40700000000000003,80.19,4
Indie,7pJo9G3BaTgYAxrhiENJGg,9,0.6629999999999999,0.873,0,-4.915,0.0328,0.0268,0.0108,0.261,0.963,162.02100000000002,4
Indie,1DHTjACdrqdUYzpKNIj2L3,44,0.43200000000000005,0.845,4,-4.915,0.0413,0.00011100000000000001,0.00014199999999999998,0.28,0.439,81.018,4
Indie,4dlqDGEpKhJxnwpZ86UGh2,46,0.496,0.44299999999999995,0,-7.815,0.0806,0.647,0.0,0.0672,0.774,143.061,4
Indie,7w87IxuO7BDcJ3YUqCyMTT,85,0.733,0.71,5,-5.849,0.0292,0.145,0.115,0.0956,0.963,127.975,4
Indie,18jk6Dx2PsARpxfIHJTTtD,67,0.5770000000000001,0.72,6,-4.737,0.0324,0.00475,0.0,0.12300000000000001,0.39799999999999996,109.93799999999999,4
Indie,6w9zex3lLDwzmvu12LDpJw,52,0.728,0.38,2,-11.025,0.0946,0.38299999999999995,0.000279,0.364,0.51,168.604,4
Indie,7MEMfaSEImSB9HgZCTptJ5,35,0.682,0.415,0,-10.74,0.0291,0.22399999999999998,0.51,0.11,0.39899999999999997,120.051,4
Indie,3gnPrlDMOnvcDfzC0Kw2fC,47,0.433,0.782,1,-4.156000000000001,0.0452,0.000711,0.000207,0.0899,0.455,174.05700000000002,4
Indie,24tn5O8Wrs1Ra3de9VTjyI,33,0.527,0.324,5,-8.85,0.0308,0.517,0.000127,0.11699999999999999,0.0393,85.053,4
Indie,336ZYcU6poBWi3s8yzRcAD,63,0.599,0.5329999999999999,9,-14.032,0.0472,0.475,0.0015300000000000001,0.235,0.609,122.262,4
Indie,52UcjsM15hjCQAUbTW2hy1,51,0.138,0.691,0,-7.976,0.0443,0.000377,0.7859999999999999,0.0895,0.35200000000000004,170.342,4
Indie,0dJiscWWtRMTQ6VdqiQXrV,55,0.504,0.7659999999999999,9,-5.044,0.0395,0.00044400000000000006,0.00124,0.204,0.0658,109.945,4
Indie,78ZdkvFY2GY0VXIkBcYDkY,8,0.6759999999999999,0.746,1,-5.856,0.062,0.0128,0.00119,0.098,0.48200000000000004,127.96,4
Indie,4DefqES1oDO6CuaUivb0I4,49,0.5479999999999999,0.929,11,-3.8930000000000002,0.0452,0.00025699999999999996,1e-05,0.727,0.512,142.018,4
Indie,5jjTz0dUHLmcWcSLioEAb7,40,0.6829999999999999,0.38799999999999996,0,-8.041,0.0305,0.304,0.223,0.08900000000000001,0.498,110.022,4
Indie,19VqEkv7JbckmgUFrjRJbx,45,0.593,0.9279999999999999,9,-7.954,0.0355,0.000633,0.0,0.284,0.8109999999999999,150.999,4
Indie,0Ke0czt3hQfTBXKOmIxQth,38,0.726,0.43700000000000006,4,-7.44,0.0388,0.163,0.46,0.08800000000000001,0.507,77.235,4
Indie,28JH9ibkE1JEt8W4k66w1e,52,0.773,0.612,11,-5.494,0.0367,0.0699,0.0109,0.222,0.961,102.98899999999999,4
Indie,5PV7kp1dcmPGODtRPnMZvh,48,0.349,0.777,2,-4.935,0.0376,0.00439,0.00206,0.171,0.121,141.014,4
Indie,17ZnveSDBpG9QtL7zLJNPy,57,0.677,0.649,10,-5.906000000000001,0.0311,0.0442,0.0695,0.10400000000000001,0.7829999999999999,82.016,4
Indie,7E5kjVKRtiCG2MwCih3NtQ,56,0.591,0.534,4,-7.928999999999999,0.0424,0.0207,0.0535,0.256,0.51,104.943,4
Indie,12LZv6hpeWtozokc8D8dIY,53,0.603,0.6409999999999999,11,-4.412,0.16899999999999998,0.16399999999999998,0.000234,0.43,0.591,150.183,4
Indie,5mCLzbPmDyQqVTkjROk51P,46,0.677,0.841,9,-3.562,0.0339,0.0287,1e-06,0.0496,0.94,107.992,4
Indie,6uAoFqSLH9UjCPn4yo4HMh,49,0.5529999999999999,0.9279999999999999,0,-6.365,0.0447,0.0104,0.00557,0.149,0.589,121.535,4
Indie,7pZsJo9EVCNQgoIAZDuBNM,43,0.444,0.706,7,-4.599,0.0856,0.000936,0.17,0.221,0.317,99.978,4
Indie,0rOnpjlEP9fUPl8deHZbbR,49,0.7709999999999999,0.687,3,-5.7,0.0475,0.078,0.0,0.452,0.78,126.823,4
Indie,5Lvwdiy3nmCgfp63XhJPcc,42,0.499,0.7559999999999999,9,-7.666,0.044000000000000004,0.00351,0.000989,0.10300000000000001,0.0865,119.96,4
Indie,0mBkoM8r7KAQzZij5swTUL,72,0.87,0.6990000000000001,5,-5.541,0.0459,0.245,7.000000000000001e-06,0.0588,0.725,126.96700000000001,4
Indie,02ETKPCkNjcsng8cgo53MX,12,0.654,0.616,1,-4.968,0.0348,0.535,0.82,0.452,0.505,139.485,4
Indie,0EFEkt29P7Icr7dO4vN6yk,23,0.564,0.262,0,-19.746,0.105,0.652,0.000204,0.0896,0.38299999999999995,104.5,4
Indie,65EnTMRuoFsoKfLyADf7Xo,15,0.696,0.562,8,-6.443,0.0329,0.349,0.00624,0.10300000000000001,0.442,101.98700000000001,4
Indie,3esrb0fra9UyMRDTtLOgrd,55,0.623,0.8959999999999999,5,-4.749,0.0374,0.0328,0.0,0.381,0.545,94.19200000000001,4
Indie,7BavE1d2aOHrkGQPSyoDbh,50,0.598,0.6409999999999999,2,-6.734,0.0345,0.00604,0.209,0.151,0.575,140.009,4
Indie,00FjPtTqy9JtPsjwVJMRxw,38,0.617,0.379,6,-11.997,0.0283,0.217,1.2e-05,0.375,0.259,137.019,4
Indie,276BiOUCz2cMLxAY8ERvEU,50,0.546,0.857,5,-4.748,0.0445,0.00031,0.0011099999999999999,0.384,0.37799999999999995,110.29299999999999,3
Indie,69Naniu2KjKjaQOBUagE8U,82,0.541,0.557,0,-5.093999999999999,0.17300000000000001,0.272,0.0,0.156,0.17300000000000001,106.12200000000001,4
Indie,21qKs2K0O9MCK9qVeHpEO0,3,0.602,0.878,7,-3.263,0.0377,0.0038399999999999997,9e-06,0.109,0.491,101.007,4
Indie,7eG2uLxVcqKvkOTVlResDT,1,0.48100000000000004,0.919,5,-4.145,0.0951,2.7000000000000002e-05,0.000231,0.0818,0.782,165.981,4
Indie,45MEmPHhBg41ITvQgC8ynY,5,0.6709999999999999,0.545,0,-7.3870000000000005,0.0356,0.113,0.174,0.11,0.49200000000000005,76.993,4
Indie,5jRJlGB5EP7HFKwYBKvlSA,55,0.735,0.7979999999999999,9,-3.8289999999999997,0.0578,0.0069700000000000005,0.00968,0.19399999999999998,0.494,115.98,4
Indie,4FBCHLTfCcW7vbUhPhinWl,38,0.486,0.541,6,-9.536,0.0667,0.0179,0.0189,0.0739,0.688,129.095,3
Indie,0SEGzVjv7gMuKvEqBBDKp8,47,0.498,0.8,4,-7.401,0.0662,0.0908,0.00893,0.547,0.645,171.94299999999998,4
Indie,7EsTdhH4PD6MugpLXJGZLW,52,0.5529999999999999,0.6709999999999999,2,-7.34,0.0508,0.231,0.0,0.0938,0.45899999999999996,96.977,4
Indie,1SqY3rqLazvQlDz24GJ1TO,47,0.401,0.888,1,-7.879,0.0451,0.0189,4e-06,0.331,0.639,140.085,4
Indie,7M8WGV9R8zdFaULpn6h1cO,57,0.696,0.436,8,-11.59,0.0464,0.302,0.0116,0.133,0.511,100.006,4
Indie,3Jw8u2ntJzniFwzB4qwrnI,54,0.711,0.635,3,-9.325,0.0705,0.193,0.000794,0.175,0.384,96.029,4
Indie,04ngxH9CFSO7OfqDzMIBD1,41,0.746,0.765,3,-5.487,0.054000000000000006,0.366,0.00156,0.0799,0.9740000000000001,154.971,5
Indie,2r4OlveKI9fFinDwzthPdy,49,0.7020000000000001,0.835,6,-6.787000000000001,0.11800000000000001,0.0353,0.68,0.418,0.716,169.99,4
Indie,4sCYKMatyhazyy6r2N7Hp2,59,0.611,0.677,10,-6.745,0.034,0.0764,0.0698,0.24100000000000002,0.233,166.04,4
Indie,3twNvmDtFQtAd5gMKedhLD,75,0.502,0.972,10,-3.96,0.0793,6.8e-05,0.0007019999999999999,0.0627,0.7440000000000001,138.019,4
Indie,7Fz5HmwA5DIW65heDoVqPq,56,0.775,0.721,11,-5.446000000000001,0.0288,0.369,0.00513,0.0517,0.975,90.986,4
Indie,6fykOTaQUHbvT4rKOCtxJF,50,0.731,0.816,7,-6.2139999999999995,0.0483,0.0015199999999999999,0.0,0.128,0.55,119.056,4
Indie,1YCohHJQevfyVF4fbphkim,58,0.474,0.637,11,-7.271,0.0913,0.0436,0.0,0.14300000000000002,0.23399999999999999,82.78,4
Indie,3zzW1STuSWbyEe76XgP6kp,62,0.623,0.84,7,-3.944,0.0799,0.0473,0.0234,0.107,0.789,162.062,3
Indie,23X4RjHORKVk75NBCjIusY,4,0.762,0.38299999999999995,10,-8.699,0.0277,0.24100000000000002,0.0067599999999999995,0.126,0.249,109.939,4
Indie,7e8utCy2JlSB8dRHKi49xM,68,0.6459999999999999,0.813,6,-5.29,0.0288,0.0017800000000000001,2.3e-05,0.14400000000000002,0.8340000000000001,112.115,4
Indie,672N8DGGTOLCOgWe0koX5g,62,0.527,0.871,4,-8.708,0.0354,0.0229,0.155,0.419,0.12,120.72200000000001,4
Indie,02djsJAroBTBfuC9vEm3ZD,17,0.536,0.28600000000000003,0,-11.457,0.0311,0.853,0.0117,0.0977,0.203,119.929,4
Indie,0lvosDfrUEI07fTwQotQOv,45,0.39299999999999996,0.542,7,-6.064,0.0325,0.564,0.0,0.239,0.624,145.914,4
Indie,6bcUlBpe6Tu0ld55GRM8D1,0,0.313,0.45899999999999996,8,-7.196000000000001,0.0387,0.644,0.00381,0.262,0.114,84.90299999999999,5
Indie,0B0DQCbipxDUXqN6iLi1KY,4,0.598,0.255,7,-14.145,0.0299,0.8690000000000001,2.4e-05,0.0984,0.6509999999999999,136.028,4
Indie,2r7VBfBV1MnBQDtaPD39Gp,9,0.41200000000000003,0.6629999999999999,1,-6.496,0.0615,0.5489999999999999,0.0011,0.0978,0.162,159.69,4
Indie,55PlnpzBKhyr09XTqLFfeE,49,0.6779999999999999,0.691,0,-7.375,0.0293,0.0241,0.511,0.20600000000000002,0.7240000000000001,106.994,4
Indie,5G47U9cz2AkMFZ8LfaeOMU,61,0.708,0.46799999999999997,6,-8.055,0.0264,0.6920000000000001,0.00907,0.11699999999999999,0.596,104.469,4
Indie,5B8dkeQm409tI4T4shfpns,55,0.772,0.51,3,-10.667,0.0338,0.406,0.0006,0.0931,0.8190000000000001,130.017,4
Indie,45AbDqJVqVU7nOxtW4SUTG,5,0.41100000000000003,0.813,6,-3.4189999999999996,0.0598,0.00023999999999999998,0.0,0.275,0.63,168.03400000000002,4
Indie,5yRBRUdJ0BFbuFJ3LP7M6O,14,0.639,0.628,9,-5.585,0.0241,0.24,8e-06,0.121,0.542,94.01100000000001,4
Indie,3NS21eAHLLPyfm1NffjnFc,43,0.493,0.9520000000000001,2,-5.138,0.0812,4.5e-05,0.0,0.10099999999999999,0.379,143.041,4
Indie,1tCwv0AJBCBSuvDfj3hELq,27,0.662,0.84,7,-5.172999999999999,0.0273,0.355,0.00245,0.22399999999999998,0.82,127.99799999999999,4
Indie,59yvXUFVjsaZQsDs09T7eA,9,0.581,0.768,0,-7.2379999999999995,0.0306,0.00187,0.00045599999999999997,0.102,0.316,132.19799999999998,4
Indie,4EX9MmGTkiPNOQUBPZsX2K,49,0.643,0.687,10,-8.224,0.048,0.0328,0.0145,0.095,0.165,125.995,4
Indie,3pJQY7UuX0DcE8pgLZhCjf,58,0.585,0.556,2,-5.075,0.0274,0.000686,0.000132,0.151,0.434,142.144,4
Indie,6HyIbRJldchSKEepzbRARN,57,0.589,0.6829999999999999,1,-5.126,0.0493,0.0176,3.5e-05,0.132,0.349,102.941,4
Indie,7Gc4uCdRXfocNJAxa8jM3L,33,0.6409999999999999,0.5760000000000001,0,-9.696,0.0443,0.0297,0.00302,0.161,0.521,103.544,4
Indie,3kbQu12wAjYElWUdFJSFX0,45,0.379,0.879,10,-4.379,0.0571,0.000782,2.4e-05,0.113,0.434,189.78599999999997,4
Indie,5BtyHl1eRqip2PkHhFYzHG,49,0.7709999999999999,0.66,9,-4.994,0.0343,0.27899999999999997,1.4000000000000001e-05,0.107,0.802,112.01899999999999,4
Indie,50jWSmuyUwOoIulwexIsvp,57,0.54,0.228,7,-10.487,0.0283,0.9179999999999999,0.00573,0.0882,0.0897,98.225,4
Indie,2H57VA9OzK2NLmweUfJTdq,52,0.595,0.871,2,-5.972,0.053,0.155,2e-06,0.23800000000000002,0.943,128.013,4
Indie,2siSRzAvp1FaN18hC9VneS,4,0.465,0.466,0,-9.439,0.0348,0.34700000000000003,0.0213,0.309,0.266,117.84899999999999,4
Indie,5Oxdn1XWn1Gvreq0aTLNh8,24,0.35700000000000004,0.5820000000000001,0,-13.259,0.0363,0.000904,0.000471,0.071,0.597,115.801,5
Indie,1H5a6C6jqWN6XQI0Unq7W3,64,0.505,0.8270000000000001,0,-5.517,0.0456,0.00626,1.1e-05,0.11199999999999999,0.0997,114.98700000000001,4
Indie,4o6aYzYFUHw6hDG0n70TDW,74,0.733,0.6729999999999999,5,-5.712999999999999,0.0321,0.11599999999999999,8e-06,0.068,0.48100000000000004,128.009,4
Indie,73FCPll1CK0sklAt1VlmFc,5,0.32799999999999996,0.86,2,-3.198,0.12,0.0477,0.0,0.212,0.257,187.828,4
Indie,4eTVpfb9fISH1FV4APpX2T,60,0.593,0.392,10,-6.872000000000001,0.0257,0.382,0.00011399999999999999,0.131,0.285,75.065,4
Indie,2xSC2Tvr2I44VZmCXg60dW,56,0.561,0.823,2,-4.851,0.09699999999999999,0.0029,0.00016999999999999999,0.49200000000000005,0.5479999999999999,93.50399999999999,4
Indie,5UDLKwnWf824mozRavgsgg,46,0.28800000000000003,0.9329999999999999,9,-4.12,0.0898,1.3000000000000001e-05,0.33299999999999996,0.35600000000000004,0.33399999999999996,167.109,4
Indie,0LSzBkkQZZkwV656r6etLg,59,0.39,0.629,1,-4.876,0.0469,0.0187,4.1e-05,0.0658,0.16,141.983,4
Indie,2VsLaBtuqVC3HlJ97A0LLO,22,0.392,0.884,0,-3.3739999999999997,0.0385,0.00132,6.8e-05,0.35,0.505,169.123,4
Indie,1mOr0tKSqwA4KDQYHmZKSi,30,0.551,0.784,2,-5.247000000000001,0.0645,0.00716,0.0032600000000000003,0.0867,0.534,160.109,4
Indie,6SXzkDUuiVnDQG0CtFMLUb,68,0.7190000000000001,0.8009999999999999,11,-5.08,0.049,0.0234,0.000125,0.17800000000000002,0.695,120.01299999999999,4
Indie,0RxWeRjUUQqGUxOYn5gniE,53,0.536,0.985,8,-4.982,0.0395,0.0489,0.0,0.369,0.825,99.08200000000001,4
Indie,0UPsdEgJx6ypkfFUxD3ZHh,64,0.5579999999999999,0.642,5,-5.206,0.0321,7.2e-05,0.00746,0.201,0.49200000000000005,99.977,4
Indie,6QZtmgaUkxWk3Rlq3Upll6,47,0.8,0.626,7,-6.042999999999999,0.0482,0.0194,0.0041600000000000005,0.10300000000000001,0.782,106.97399999999999,4
Indie,3O2pB9JHreUZ9F83qSNmu8,62,0.441,0.57,4,-5.584,0.032,0.0104,0.0146,0.12300000000000001,0.10800000000000001,139.876,4
Indie,4z5spGB7FRfhR2Kbjl7xPw,33,0.266,0.8690000000000001,4,-4.019,0.0471,0.0153,0.00034700000000000003,0.17300000000000001,0.51,152.118,4
Indie,0szSOfZVM3G5mWI1ogQjr7,65,0.507,0.737,7,-6.332000000000001,0.0624,0.15,0.159,0.122,0.43799999999999994,128.015,4
Indie,4gIG1l3V8I7AAPmbKdptGu,42,0.5589999999999999,0.81,11,-8.476,0.051,0.0045899999999999995,0.551,0.10099999999999999,0.41,110.936,4
Indie,0y1AxTO0fUfCQKyt8MXWy3,52,0.664,0.7,11,-5.455,0.034,0.313,0.00011599999999999999,0.125,0.382,117.014,4
Indie,3DJsmPhotoiBZgRFDJUPM7,42,0.645,0.7490000000000001,11,-5.922000000000001,0.0581,0.0976,4e-05,0.113,0.73,119.958,4
Indie,0aTsRTMdA1vUNPE87i3sNE,58,0.617,0.629,1,-5.8260000000000005,0.0321,0.0016699999999999998,3.7e-05,0.0729,0.682,100.066,4
Indie,4q9itBfSlTvqZLGVIdjKuk,44,0.617,0.66,4,-7.316,0.0294,0.299,0.0454,0.109,0.507,107.947,4
Indie,1prx2ZxrFFyiXklWGulnpK,53,0.43799999999999994,0.5489999999999999,11,-8.267999999999999,0.0344,0.0617,0.000304,0.12300000000000001,0.218,78.069,4
Indie,5gXlabehojXdqcfFN8ncey,52,0.55,0.941,1,-5.721,0.0413,0.000872,0.0854,0.10099999999999999,0.752,95.40899999999999,4
Indie,1FubVg5ftb4Cc6sPTiYklB,50,0.5870000000000001,0.34299999999999997,4,-9.6,0.0311,0.9470000000000001,0.00576,0.0995,0.46399999999999997,91.973,4
Indie,3PVddJWQvyhTP5dtpEf08R,40,0.638,0.42100000000000004,9,-9.571,0.0285,0.435,0.722,0.26,0.621,99.40899999999999,4
Indie,6AxANqezNv5ZMTYO89GnDd,38,0.495,0.36200000000000004,3,-12.082,0.0282,0.87,0.0751,0.0951,0.155,101.876,1
Indie,20RmPYfWOUKmz7CHVyHbAm,34,0.45899999999999996,0.78,0,-8.505,0.0434,0.00506,0.43,0.31,0.29,146.97299999999998,4
Indie,19n891bDQM8nNTtonKftiC,34,0.6459999999999999,0.344,0,-11.763,0.0295,0.807,0.00366,0.122,0.12300000000000001,116.68,4
Indie,6hFIbEMiDtvl8YG5jcNGHI,62,0.6629999999999999,0.718,7,-6.4910000000000005,0.0315,0.11,4.5e-05,0.28,0.62,116.009,4
Indie,0SjKoMJQ3G2ddc4lt3T9GZ,49,0.649,0.531,1,-9.847000000000001,0.0566,0.65,0.158,0.107,0.341,98.089,4
Indie,4Zzh7fl5QkG4vsGm8KMjXw,39,0.506,0.9109999999999999,3,-4.665,0.0454,0.0004969999999999999,0.00259,0.0806,0.374,139.92,3
Indie,5oavHr1Xk65ehSo43KPe5f,38,0.46,0.927,10,-3.642,0.0794,0.000272,2e-06,0.268,0.581,128.175,4
Indie,7wTRFTaQWhQ3AoHUWKvGAp,70,0.528,0.63,7,-13.168,0.0611,0.925,0.852,0.10099999999999999,0.266,169.489,4
Indie,7CjFPvjt0GvOHKsH5M49yL,44,0.508,0.8740000000000001,3,-4.4510000000000005,0.0335,5.4000000000000005e-05,0.11599999999999999,0.3,0.526,97.01100000000001,4
Indie,7HyvbdOddwXEGzKoLNxhKG,55,0.377,0.46399999999999997,9,-8.44,0.0382,0.0639,6.4e-05,0.121,0.163,119.865,3
Indie,4HQSv8zXLL64rpcE49L8yv,38,0.212,0.24,9,-16.283,0.032,0.914,0.0109,0.0634,0.0958,72.404,4
Indie,5seLpQSes91bp8Tm00BhPm,35,0.332,0.843,1,-4.746,0.0411,0.000124,3e-06,0.13699999999999998,0.507,120.73299999999999,4
Indie,2DyOeiu42RDou7a8bAK7o0,64,0.731,0.293,8,-9.382,0.0336,0.0923,0.009000000000000001,0.121,0.21899999999999997,137.924,4
Indie,64lV14kLOS3EtpbLLcSqix,56,0.667,0.95,7,-2.957,0.13,0.00851,0.0182,0.146,0.332,118.041,4
Indie,6VVd4kRfzBsZqFbvEAjloh,59,0.475,0.8809999999999999,2,-3.207,0.0573,0.0103,3e-06,0.07400000000000001,0.42100000000000004,140.912,3
Indie,7nSDE1ceSRoUryWMiCnBXZ,43,0.449,0.588,0,-7.287000000000001,0.0297,0.28800000000000003,0.00932,0.0926,0.24,109.359,4
Indie,3pxw9Agh9VB9kyx79REpRQ,60,0.47,0.623,0,-5.655,0.0302,0.392,0.000453,0.0992,0.302,77.861,4
Indie,4Ds7zfkc3g3j9tVhkSLWZc,27,0.883,0.547,8,-10.083,0.0983,0.34,0.00822,0.10300000000000001,0.826,113.959,4
Indie,3NvlurGsg6RgPlgY2VVfl9,44,0.569,0.866,9,-7.95,0.0368,0.0173,0.0,0.08800000000000001,0.96,135.403,4
Indie,3nZqrK7QFftU8Kjnr0qjWN,36,0.516,0.8420000000000001,4,-4.22,0.0972,0.00032,0.0,0.126,0.366,139.923,4
Indie,7l9joJ1CFiSZukme7ek79a,62,0.7120000000000001,0.677,7,-7.372000000000001,0.0547,0.141,0.0,0.0834,0.307,135.554,4
Indie,1TlB3z3e5D8OaqYXQAVIcj,48,0.424,0.6709999999999999,9,-7.146,0.0299,0.000323,0.217,0.14800000000000002,0.248,94.465,4
Indie,1JQiZTI59vPKwXHaU0md7I,67,0.434,0.8420000000000001,4,-4.468,0.038,0.00442,0.00014199999999999998,0.308,0.835,169.935,4
Indie,3ImQpdPqBaMnLFfztcf6Il,46,0.664,0.589,10,-7.651,0.0251,0.00686,0.0011300000000000001,0.099,0.763,146.986,4
Indie,0v9W4BfBwrxFLzRqWnqXPZ,63,0.5489999999999999,0.539,10,-5.38,0.0317,0.322,1e-06,0.126,0.245,136.128,4
Indie,5lAjsTPtB27ey9Ir1liIhT,30,0.83,0.261,5,-7.955,0.0378,0.7829999999999999,0.00022200000000000003,0.0985,0.662,79.501,4
Indie,6fRm0YjmVJFVnE3KtuVO0q,35,0.595,0.89,10,-5.417999999999999,0.0369,0.0658,0.301,0.047,0.818,113.052,4
Indie,7hVsdXC9zRDiWFfhdmkYC8,13,0.747,0.9109999999999999,4,-2.992,0.057999999999999996,0.0533,0.0,0.0706,0.9109999999999999,120.042,4
Indie,215gW4JAWzAL9rDGTVdjj3,57,0.59,0.731,7,-6.723,0.0296,0.0406,0.121,0.182,0.706,146.946,4
Indie,7D7bQZtXupVSEdBrQ3c1dl,48,0.508,0.479,2,-9.65,0.0336,0.85,0.614,0.11800000000000001,0.23199999999999998,147.664,4
Indie,7pB87aZPsItkLtgLUVgcaZ,58,0.6509999999999999,0.9440000000000001,2,-5.48,0.0381,0.0855,0.145,0.11599999999999999,0.6759999999999999,119.98299999999999,4
Indie,2mAWpTNmGnMadScegZ9ccC,47,0.5760000000000001,0.733,1,-4.87,0.0258,0.000146,0.125,0.205,0.36700000000000005,106.083,1
Indie,1kn0qoZsAYz2IEOSmWGrvX,9,0.508,0.953,4,-6.031000000000001,0.0806,0.256,0.0445,0.929,0.5589999999999999,119.973,4
Indie,4D0MwPqtu4cuIgvE7n17Lx,50,0.851,0.409,0,-8.948,0.105,0.35700000000000004,0.00186,0.13699999999999998,0.545,127.99700000000001,4
Indie,28cWSDq9XnuCRkWv0HBcPh,60,0.684,0.382,5,-8.437999999999999,0.0342,0.21,0.0,0.141,0.42700000000000005,77.408,4
Indie,7p2QsDBkOmFNK8ZETH8S15,53,0.389,0.757,9,-5.5760000000000005,0.0497,0.0349,0.132,0.0861,0.502,96.98,4
Indie,4rpFghW0nuQMRZrAaib1Y8,42,0.6459999999999999,0.642,4,-8.411,0.0376,0.0319,0.00566,0.187,0.20199999999999999,101.96,4
Indie,0cUKV2WDuin8WeREQ9hoGa,43,0.524,0.9670000000000001,5,-3.117,0.0924,0.000583,0.0313,0.231,0.581,102.48,4
Indie,0UvZP87gfQKDikJV5VIO7o,22,0.494,0.8320000000000001,4,-4.298,0.0373,0.00118,0.004370000000000001,0.18,0.753,179.97400000000002,4
Indie,7eczQ1fhZT4Ie7YBcqY2vw,42,0.46,0.7440000000000001,9,-3.977,0.0261,0.0015300000000000001,0.0036899999999999997,0.295,0.568,180.082,4
Indie,3l6kkoVNmCxtvG95rGc05Y,31,0.451,0.878,4,-4.434,0.0404,0.0018800000000000002,0.0581,0.0888,0.415,116.581,4
Indie,6ZcfaNjfj5PwTU2pQLuvZS,52,0.6,0.904,6,-6.877000000000001,0.0492,0.0198,0.142,0.0823,0.865,151.006,4
Indie,2jlJVAqrN7bHsw7EwPOIIi,48,0.512,0.813,6,-5.294,0.0428,0.0299,0.0,0.0765,0.597,108.79799999999999,4
Indie,1vjnA1cJXjOiuFe4bnXXaS,43,0.728,0.272,2,-10.446,0.0285,0.637,0.154,0.10300000000000001,0.114,140.096,4
Indie,6Fha6tXHkL3r9m9nNqQG8p,68,0.38799999999999996,0.66,11,-7.372000000000001,0.0308,0.312,0.000307,0.0943,0.386,143.554,4
Indie,64SICei9GrmC85R8Ez7HKL,47,0.556,0.758,7,-5.0360000000000005,0.0274,0.0036299999999999995,6.2e-05,0.24,0.15,134.996,4
Indie,7piIsU97Q2ODoruHjmBBts,58,0.47600000000000003,0.46299999999999997,3,-9.516,0.044000000000000004,0.304,0.00941,0.14,0.23399999999999999,105.00200000000001,4
Indie,3XHutB7NYOotisWgAJPdBk,6,0.713,0.447,7,-8.219,0.0252,0.429,0.0455,0.10800000000000001,0.495,92.212,4
Indie,7FTmBYe7DHiOx1ZdaNzbZb,50,0.25,0.912,6,-4.861000000000001,0.0487,0.53,0.0,0.0775,0.308,102.204,4
Indie,3KNlsVwlMjjKn1g2tTmiIe,35,0.418,0.945,7,-3.7569999999999997,0.0683,0.0003,0.0,0.106,0.69,165.041,4
Indie,0PP4DZw3cg3mq9JqO0a4rN,9,0.578,0.825,5,-4.659,0.0284,0.0463,0.0201,0.162,0.9590000000000001,113.90700000000001,4
Indie,1kgKwsR6PrBSrXTyZl0syh,43,0.563,0.5870000000000001,9,-6.808,0.0286,0.345,0.00021899999999999998,0.0888,0.46,74.985,4
Indie,0t2QiRkpag0fAgs9zuCPlH,64,0.642,0.9309999999999999,1,-4.1419999999999995,0.0417,0.0131,0.825,0.215,0.537,152.005,4
Indie,2MDC9wgoGsH45sYmgyGxjV,38,0.677,0.228,7,-14.264000000000001,0.0291,0.767,0.423,0.086,0.154,99.977,4
Indie,7BhBCZWLAjHlh3rzu11WIb,56,0.547,0.877,7,-3.0269999999999997,0.0754,0.485,6.500000000000001e-05,0.0696,0.23,159.89600000000002,4
Indie,2ZRvcRcKdwQBjTAqj2XNJN,67,0.534,0.738,8,-6.237,0.0293,0.107,0.139,0.0871,0.608,96.053,4
Indie,3cpOqFZ30z5cUJUC9MYaar,62,0.528,0.723,10,-3.975,0.0328,0.0117,0.0,0.11699999999999999,0.358,144.026,4
Indie,5U7puex5H9nBskBU4XdGbg,26,0.7509999999999999,0.6970000000000001,0,-5.153,0.233,0.00396,1e-06,0.0475,0.7809999999999999,97.992,4
Indie,6IOCLzjYswSEHgpTWwAKO4,40,0.494,0.406,11,-10.725,0.0416,0.607,0.53,0.122,0.225,81.067,4
Indie,5kLuGOjwvuuzbNPfEZHjSb,45,0.8340000000000001,0.5,9,-9.232999999999999,0.0491,0.327,0.5529999999999999,0.0684,0.179,123.97,4
Indie,3idthQ24V2aPRcthv7Aq5o,61,0.561,0.706,9,-9.446,0.028999999999999998,0.00263,0.00125,0.122,0.575,126.07700000000001,4
Indie,01DZCsdO6zI38cwzxsENiU,53,0.35200000000000004,0.713,5,-5.72,0.102,0.018000000000000002,0.0,0.0996,0.19,168.03900000000002,4
Indie,2aWfXZnukan5lHLInXE5ya,32,0.74,0.841,5,-7.435,0.0321,0.00936,0.0409,0.11699999999999999,0.966,119.94,4
Indie,2GiJYvgVaD2HtM8GqD9EgQ,74,0.609,0.804,6,-7.596,0.0529,0.00461,0.00143,0.231,0.563,120.04899999999999,4
Indie,1bCmvezFg5MRcENzCGG1Cy,69,0.511,0.815,7,-3.14,0.14400000000000002,0.0491,0.0,0.0826,0.585,154.514,4
Indie,1ygtHRulDcAZ96yBWSPxl2,51,0.225,0.425,8,-7.5920000000000005,0.0323,0.244,0.0167,0.386,0.168,170.926,3
